"name","country.etc","long","lat"
"Travagliato","Italy",10.07,45.53
"Travnik","Bosnia and Herzegovina",17.67,44.23
"Trbovlje","Slovenia",15.03,46.15
"Trebaseleghe","Italy",12.05,45.58
"Trebechovice pod Orebem","Czech Republic",16,50.2
"Trebenice","Czech Republic",13.98,50.47
"Trebic","Czech Republic",15.87,49.22
"Trebinje","Bosnia and Herzegovina",18.34,42.71
"Trebisov","Slovakia",21.73,48.64
"Trebnje","Slovenia",15.02,45.9
"Trebon","Czech Republic",14.78,49.02
"Trebujena","Spain",-6.17,36.87
"Trebukhiv","Ukraine",30.9,50.48
"Trecate","Italy",8.73,45.44
"Tredegar","UK",-3.25,51.78
"Treharris-Nelson","UK",-3.28,51.65
"Treimani","Estonia",24.39,57.92
"Trelaze","France",-0.47,47.46
"Trelleborg","Sweden",13.15,55.38
"Trema","Croatia",16.62,45.97
"Tremblay-en-France","France",2.55,48.99
"Tremelo","Belgium",4.7,50.98
"Tremembe","Brazil",-45.55,-22.97
"Tremestieri Etneo","Italy",15.07,37.58
"Tremosna","Czech Republic",13.4,49.82
"Tremosnice","Czech Republic",15.58,49.87
"Trencianske Teplice","Slovakia",18.16,48.92
"Trencin","Slovakia",18.05,48.9
"Trenkovo","Croatia",17.66,45.4
"Trento","Italy",11.12,46.08
"Trentola-Ducenta","Italy",14.17,40.97
"Trepuzzi","Italy",18.1,40.39
"Tres Cantos","Spain",-3.71,40.61
"Tres Coracoes","Brazil",-45.26,-21.69
"Tres Coroas","Brazil",-50.8,-29.53
"Tres Lagoas","Brazil",-51.72,-20.79
"Tres Pontas","Brazil",-45.52,-21.36
"Tres Rios","Brazil",-43.21,-22.11
"Trest'","Czech Republic",15.48,49.3
"Trets","France",5.68,43.45
"Tretten","Norway",10.32,61.32
"Treviglio","Italy",9.59,45.53
"Treviso","Italy",12.24,45.67
"Trezzano sul Naviglio","Italy",9.07,45.42
"Trezzo","Italy",9.51,45.62
"Trhove Sviny","Czech Republic",14.63,48.83
"Trialeti","Georgia",44.11,41.54
"Triandria","Greece",22.97,40.62
"Triantaiika","Greece",21.38,38.65
"Tribunj","Croatia",15.75,43.75
"Tricase","Italy",18.35,39.94
"Triel-sur-Seine","France",2,48.99
"Triengen","Switzerland",8.08,47.23
"Trier","Germany",6.63,49.75
"Trieste","Italy",13.77,45.65
"Trifesti","Romania",26.82,46.92
"Trifesti","Romania",27.52,47.45
"Trige","Denmark",10.17,56.25
"Triggiano","Italy",16.91,41.07
"Trigueros","Spain",-6.83,37.38
"Triigi","Estonia",26.34,59.11
"Trikala","Greece",22.56,40.6
"Trikala","Greece",21.77,39.56
"Trikerion","Greece",23.08,39.1
"Trilj","Croatia",16.72,43.62
"Trilofon","Greece",22.97,40.47
"Trim","Ireland",-6.8,53.55
"Trimbach","Switzerland",7.89,47.37
"Trimmis","Switzerland",9.55,46.9
"Trindade","Brazil",-49.5,-16.65
"Trinec","Czech Republic",18.66,49.69
"Tring","UK",-0.65,51.78
"Trinitapoli","Italy",16.07,41.36
"Trintange","Luxembourg",6.28,49.57
"Trintange-Ersange-Roedt","Luxembourg",6.27,49.57
"Tripoli","Greece",22.38,37.51
"Tritenii de Jos","Romania",24,46.58
"Trjavna","Bulgaria",25.5,42.87
"Trmice","Czech Republic",14,50.65
"Trn","Bosnia and Herzegovina",17.24,44.86
"Trnava","Slovakia",17.58,48.38
"Trnjani","Croatia",18.14,45.19
"Trnovec","Croatia",16.31,46.39
"Trofaiach","Austria",14.99,47.42
"Trofarello","Italy",7.73,44.99
"Trofors","Norway",13.42,65.57
"Trogir","Croatia",16.25,43.53
"Troine-Hinterhasselt","Luxembourg",5.88,50.06
"Troine-Route","Luxembourg",6,50.09
"Trois-Ponts","Belgium",5.87,50.37
"Troisdorf","Germany",7.16,50.82
"Troistorrents","Switzerland",6.92,46.22
"Troisvierges","Luxembourg",6.01,50.12
"Troits'ke","Ukraine",38.29,49.92
"Troitsk","Russia",37.31,55.48
"Troitsk","Russia",61.57,54.1
"Troitskaya","Russia",45.01,43.3
"Trojan","Bulgaria",24.72,42.9
"Trojanovice","Czech Republic",18.25,49.52
"Trolla","Norway",10.32,63.45
"Trollhattan","Sweden",12.3,58.29
"Tromso","Norway",18.94,69.66
"Trondheim","Norway",10.4,63.44
"Trones","Norway",12.83,64.73
"Troon","UK",-4.66,55.55
"Trooz","Belgium",5.68,50.57
"Trorod","Denmark",12.55,55.83
"Troskunai","Lithuania",24.87,55.59
"Trossingen","Germany",8.63,48.08
"Trostyanets'","Ukraine",34.95,50.47
"Trostyanets'","Ukraine",28.62,49.1
"Troubelice","Czech Republic",17.08,49.82
"Troubky","Czech Republic",17.35,49.43
"Troubsko","Czech Republic",16.52,49.17
"Trowbridge","UK",-2.22,51.32
"Troyes","France",4.08,48.3
"Troyits'ke","Ukraine",30.3,47.63
"Trpinja","Croatia",18.9,45.42
"Trsice","Czech Republic",17.43,49.55
"Trstena","Slovakia",19.61,49.37
"Trstenik","Serbia",21.01,43.62
"Trubchyovsk","Russia",33.77,52.58
"Trudovoye","Russia",132.08,43.31
"Trujillo","Spain",-5.88,39.47
"Truro","UK",-5.05,50.27
"Trusesti","Romania",27.02,47.77
"Truskavets'","Ukraine",23.5,49.28
"Trutnov","Czech Republic",15.9,50.57
"Trybukhivtsi","Ukraine",25.46,49.05
"Tryokhgornyy","Russia",58.46,54.82
"Trzacka Rastela","Bosnia and Herzegovina",15.79,44.97
"Trzcianka","Poland",16.46,53.04
"Trzebiatow","Poland",15.26,54.07
"Trzebinia","Poland",19.45,50.16
"Trzebnica","Poland",17.06,51.31
"Trzic","Slovenia",14.32,46.37
"Trzin","Slovenia",14.57,46.13
"Tsageri","Georgia",42.76,42.65
"Tsagveri","Georgia",43.48,41.8
"Tsalenjikha","Georgia",42.05,42.57
"Tsalka","Georgia",44.08,41.6
"Tsaritsani","Greece",22.23,39.88
"Tsarychanka","Ukraine",34.48,48.95
"Tsiflikopoulon","Greece",20.81,39.67
"Tsikalaria","Greece",24.07,35.48
"Tsimlyansk","Russia",42.1,47.65
"Tsirguliina","Estonia",26.2,57.86
"Tskaltubo","Georgia",42.6,42.33
"Tskneti","Georgia",44.7,41.69
"Tsnori","Georgia",45.96,41.62
"Tsolgo","Estonia",27.12,57.92
"Tsooru","Estonia",26.66,57.74
"Tsotilion","Greece",21.32,40.27
"Tsotsin-Yurt","Russia",46,43.24
"Tsuman'","Ukraine",25.88,50.83
"Tsyurupyns'k","Ukraine",32.71,46.62
"Tuam","Ireland",-8.86,53.52
"Tuapse","Russia",39.07,44.11
"Tubarao","Brazil",-49.02,-28.48
"Tubbergen","Netherlands",6.77,52.42
"Tubingen","Germany",9.06,48.53
"Tubize","Belgium",4.2,50.68
"Tucano","Brazil",-38.79,-10.97
"Tucepi","Croatia",17.05,43.27
"Tuchkovo","Russia",36.47,55.6
"Tuchlovice","Czech Republic",14,50.15
"Tuchola","Poland",17.85,53.59
"Tucurui","Brazil",-49.72,-3.68
"Tudela","Spain",-1.61,42.07
"Tudor Vladimirescu","Romania",27.8,45.22
"Tudor Vladimirescu","Romania",27.65,45.57
"Tudora","Romania",26.63,47.52
"Tudu","Estonia",26.86,59.18
"Tudulinna","Estonia",27.09,59.04
"Tufesti","Romania",27.82,45.05
"Tuggen","Switzerland",8.93,47.2
"Tuhalaane","Estonia",25.66,58.18
"Tui","Spain",-8.65,42.05
"Tuki","Estonia",26.57,58.39
"Tukums","Latvia",23.16,56.97
"Tul'chyn","Ukraine",28.87,48.68
"Tula","Russia",37.61,54.2
"Tulcea","Romania",28.8,45.19
"Tullamore","Ireland",-7.49,53.28
"Tulle","France",1.76,45.26
"Tulln","Austria",16.06,48.33
"Tullow","Ireland",-6.74,52.8
"Tulnici","Romania",26.67,45.92
"Tulucesti","Romania",28.03,45.57
"Tulun","Russia",100.57,54.56
"Tumba","Sweden",17.81,59.2
"Tune","Denmark",12.18,55.6
"Tuntange","Luxembourg",6.01,49.71
"Tunyogmatolcs","Hungary",22.48,47.99
"Tupa","Brazil",-50.52,-21.93
"Tupaciguara","Brazil",-48.7,-18.59
"Tura","Hungary",19.6,47.6
"Turan","Azerbaijan",47.11,41.33
"Turanj","Croatia",15.41,43.97
"Turanovac","Croatia",17.4,45.89
"Turba","Estonia",24.23,59.08
"Turbe","Bosnia and Herzegovina",17.57,44.24
"Turbenthal","Switzerland",8.85,47.43
"Turbiv","Ukraine",28.73,49.33
"Turburea","Romania",23.52,44.72
"Turceni","Romania",23.38,44.67
"Turcianske Teplice","Slovakia",18.86,48.87
"Turcin","Croatia",15.4,44.78
"Turda","Romania",23.78,46.57
"Turek","Poland",18.48,52.02
"Turgi","Switzerland",8.25,47.48
"Turi","Estonia",25.43,58.82
"Turi-Alliku","Estonia",25.45,58.82
"Turin","Italy",7.68,45.08
"Turinsk","Russia",63.7,58.05
"Turisalu","Estonia",24.31,59.41
"Turiys'k","Ukraine",24.53,51.1
"Turjaci","Croatia",16.67,43.65
"Turje","Hungary",17.1,46.98
"Turka","Ukraine",23.03,49.15
"Turkan","Azerbaijan",50.22,40.36
"Turkeve","Hungary",20.74,47.1
"Turku","Finland",22.25,60.45
"Turmantas","Lithuania",26.46,55.69
"Turnhout","Belgium",4.95,51.32
"Turnisce","Slovenia",16.32,46.63
"Turnov","Czech Republic",15.14,50.6
"Turnu Magurele","Romania",24.87,43.76
"Turopolje","Croatia",16.14,45.65
"Turquel","Portugal",-8.97,39.47
"Turt","Romania",23.22,47.98
"Turyancay","Azerbaijan",47.54,40.71
"Turzovka","Slovakia",18.63,49.41
"Tusti","Estonia",25.79,58.4
"Tutayev","Russia",39.55,57.89
"Tutermaa","Estonia",24.46,59.32
"Tutin","Serbia",20.33,42.99
"Tutova","Romania",27.55,46.12
"Tutrakan","Bulgaria",26.62,44.06
"Tuttlingen","Germany",8.8,47.99
"Tuudi","Estonia",23.76,58.66
"Tuula","Estonia",24.44,59.27
"Tuulna","Estonia",24.28,59.34
"Tuulos","Finland",24.8,61.15
"Tuupovaara","Finland",30.6,62.48
"Tuusniemi","Finland",28.5,62.82
"Tuusula","Finland",25.03,60.4
"Tuymazy","Russia",53.7,54.6
"Tuzla","Bosnia and Herzegovina",18.67,44.54
"Tuzla","Romania",28.63,44
"Tuzno","Croatia",16.24,46.26
"Tuzser","Hungary",22.13,48.35
"Tvardica","Bulgaria",25.86,42.71
"Tvedestrand","Norway",8.93,58.62
"Tveit","Norway",8.13,58.26
"Tveitsund","Norway",8.53,59.02
"Tver","Russia",35.89,56.86
"Tvrdonice","Czech Republic",17,48.77
"Tvrdosin","Slovakia",19.56,49.34
"Tyachiv","Ukraine",23.58,48.02
"Tychy","Poland",19,50.16
"Tyldesley","UK",-2.47,53.51
"Tyn nad Vltavou","Czech Republic",14.41,49.23
"Tynaarlo","Netherlands",6.67,53.1
"Tynda","Russia",124.72,55.17
"Tynec nad Labem","Czech Republic",15.36,50.04
"Tynec nad Sazavou","Czech Republic",14.6,49.83
"Tynemouth","UK",-1.45,55.02
"Tyniste nad Orlici","Czech Republic",16.07,50.15
"Tynne","Ukraine",26.19,50.6
"Tynset","Norway",10.77,62.28
"Tyristrand","Norway",10.1,60.1
"Tyrnava","Finland",25.65,64.77
"Tyruliai","Lithuania",23.24,55.75
"Tysmenytsya","Ukraine",24.85,48.9
"Tyssedal","Norway",6.57,60.12
"Tytsjerksteradiel","Netherlands",5.91,53.21
"Tytuvenai","Lithuania",23.28,55.61
"Tyukod","Hungary",22.59,47.88
"Tyumen","Russia",65.53,57.15
"Tyvriv","Ukraine",28.5,49.02
"Ub","Serbia",20.07,44.46
"Uba","Brazil",-42.95,-21.12
"Ubach-Palenberg","Germany",6.11,50.94
"Ubaitaba","Brazil",-39.33,-14.3
"Ubatuba","Brazil",-45.08,-23.45
"Ubeda","Spain",-3.38,38.02
"Uberaba","Brazil",-47.94,-19.76
"Uberlandia","Brazil",-48.28,-18.9
"Uberlingen","Germany",9.16,47.77
"Ubja","Estonia",26.43,59.41
"Ubrique","Spain",-5.45,36.68
"Ucar","Azerbaijan",47.64,40.52
"Uchaly","Russia",59.44,54.3
"Uchkeken","Russia",42.51,43.94
"Uckfield","UK",0.1,50.97
"Udachnyy","Russia",112.4,66.42
"Uddevalla","Sweden",11.93,58.35
"Uden","Netherlands",5.61,51.67
"Uderna","Estonia",26.36,58.17
"Udesti","Romania",26.42,47.57
"Udine","Italy",13.24,46.07
"Udligenswil","Switzerland",8.4,47.1
"Udomlya","Russia",34.99,57.88
"Ueberstorf","Switzerland",7.3,46.87
"Uebersyren","Luxembourg",6.27,49.62
"Uelzen","Germany",10.56,52.97
"Uetendorf","Switzerland",7.56,46.77
"Uetersen","Germany",9.67,53.69
"Uetikon","Switzerland",8.67,47.27
"Uetze","Germany",10.19,52.47
"Ufa","Russia",56.04,54.78
"Ugarcin","Bulgaria",24.42,43.1
"Ugento","Italy",18.15,39.94
"Uglich","Russia",38.33,57.53
"Ugljan","Croatia",15.1,44.13
"Ugljevik","Bosnia and Herzegovina",19.01,44.67
"Ugrinovci","Serbia",20.19,44.88
"Uherske Hradiste","Czech Republic",17.44,49.08
"Uhersky Brod","Czech Republic",17.64,49.03
"Uhersky Ostroh","Czech Republic",17.38,48.98
"Uhlirske Janovice","Czech Republic",15.07,49.88
"Uhti","Estonia",26.73,58.28
"Uhtna","Estonia",26.56,59.39
"Uitgeest","Netherlands",4.71,52.53
"Uithoorn","Netherlands",4.83,52.23
"Uitikon","Switzerland",8.47,47.37
"Ujezd","Czech Republic",17.18,49.77
"Ujezd u Brna","Czech Republic",16.75,49.1
"Ujfeherto","Hungary",21.68,47.8
"Ujhartyan","Hungary",19.39,47.23
"Ujkigyos","Hungary",21.03,46.58
"Ujszasz","Hungary",20.07,47.29
"Ujszilvas","Hungary",19.92,47.27
"Ukhta","Russia",53.69,63.56
"Ukmerge","Lithuania",24.76,55.26
"Ukrayinka","Ukraine",30.73,50.13
"Ukrayins'k","Ukraine",37.39,48.1
"Uksnurme","Estonia",24.61,59.29
"Ul'yanovka","Ukraine",30.23,48.33
"Ulan-Ude","Russia",107.62,51.83
"Ulde","Estonia",25.66,58.52
"Ulefoss","Norway",9.26,59.28
"Ulejoe","Estonia",25.37,59.34
"Ulensi","Estonia",25.82,58.26
"Ulenurme","Estonia",26.72,58.32
"Ulfborg","Denmark",8.33,56.27
"Ulila","Estonia",26.43,58.36
"Ullava","Finland",24.08,63.6
"Ullerslev","Denmark",10.67,55.37
"Ulles","Hungary",19.84,46.34
"Ullo","Hungary",19.35,47.38
"Ulm","Germany",9.97,48.4
"Ulmeni","Romania",26.72,44.15
"Ulmeni","Romania",23.3,47.47
"Ulmi","Romania",25.79,44.47
"Ulsteinvik","Norway",5.87,62.34
"Ulstrup","Denmark",9.8,56.4
"Ulverston","UK",-3.1,54.2
"Ulvi","Estonia",26.81,58.91
"Ulvi","Estonia",26.64,59.32
"Ulvik","Norway",6.9,60.57
"Ulvila","Finland",21.87,61.44
"Ulyanovsk","Russia",48.4,54.33
"Ulze","Albania",19.9,41.69
"Umag","Croatia",13.52,45.43
"Uman'","Ukraine",30.22,48.75
"Umbertide","Italy",12.31,43.31
"Umbraresti","Romania",27.47,45.72
"Umbusi","Estonia",26.08,58.58
"Umea","Sweden",20.24,63.83
"Umka","Serbia",20.3,44.68
"Umuarama","Brazil",-53.32,-23.76
"Una","Brazil",-39.08,-15.29
"Unai","Brazil",-46.9,-16.36
"Undheim","Norway",5.78,58.68
"Undla","Estonia",26.08,59.35
"Unecha","Russia",32.68,52.85
"Ungheni","Moldova",27.81,47.21
"Ungheni","Romania",24.47,46.48
"Ungureni","Romania",26.78,47.88
"Unhos","Portugal",-9.11,38.82
"Unhost'","Czech Republic",14.15,50.08
"Uniao da Victoria","Brazil",-51.07,-26.23
"Uniao dos Palmares","Brazil",-36.03,-9.16
"Unicov","Czech Republic",17.12,49.77
"Unirea","Romania",22.88,45.62
"Unna","Germany",7.68,51.54
"Unterageri","Switzerland",8.57,47.14
"Unterehrendingen","Switzerland",8.33,47.5
"Unterhaching","Germany",11.6,48.08
"Unteriberg","Switzerland",8.78,47.05
"Unterkulm","Switzerland",8.12,47.32
"Unterschleissheim","Germany",11.58,48.28
"Unterseen","Switzerland",7.84,46.69
"Untersiggenthal","Switzerland",8.31,47.53
"Untervaz","Switzerland",9.53,46.93
"Upice","Czech Republic",16.01,50.52
"Upplands-Vasby","Sweden",17.92,59.53
"Uppsala","Sweden",17.64,59.86
"Uray","Russia",64.76,60.13
"Urbino","Italy",12.63,43.74
"Urdorf","Switzerland",8.42,47.39
"Ure Vajgurore","Albania",19.88,40.78
"Urechesti","Romania",27.07,45.6
"Ureki","Georgia",41.76,41.99
"Urge","Estonia",24.65,58.44
"Urgezes","Portugal",-8.29,41.42
"Uri","Hungary",19.53,47.42
"Uricani","Romania",23.15,45.33
"Urjala","Finland",23.53,61.08
"Urk","Netherlands",5.6,52.67
"Urkut","Hungary",17.63,47.08
"Urlati","Romania",26.23,44.98
"Urmston","UK",-2.38,53.45
"Urnasch","Switzerland",9.28,47.32
"Urom","Hungary",19.01,47.6
"Urosevac","Kosovo",21.17,42.38
"Urspelt","Luxembourg",6.04,50.07
"Urtenen","Switzerland",7.48,47.02
"Uruacu","Brazil",-49.16,-14.52
"Uruara","Brazil",-54.03,-3.83
"Urucuca","Brazil",-39.3,-14.59
"Uruguaiana","Brazil",-57.09,-29.77
"Urus-Martan","Russia",45.54,43.13
"Urvaste","Estonia",26.58,57.92
"Uryupinsk","Russia",42,50.78
"Urziceni","Romania",26.65,44.72
"Usatove","Ukraine",30.67,46.53
"Useldange","Luxembourg",5.98,49.76
"Usinsk","Russia",57.41,65.92
"Uskedal","Norway",5.86,59.93
"Uslar","Germany",9.65,51.67
"Usman","Russia",39.72,52.05
"Usolye-Sibirskoye","Russia",103.63,52.76
"Uspenka","Ukraine",39.16,48.39
"Ussel","France",2.3,45.55
"Ussimae","Estonia",26.38,59.34
"Ussuriysk","Russia",132.01,43.8
"Ust-Abakan","Russia",91.37,53.85
"Ust-Dzheguta","Russia",41.97,44.09
"Ust-Ilimsk","Russia",102.66,58
"Ust-Katav","Russia",58.17,54.94
"Ust-Kut","Russia",105.65,56.77
"Ust-Labinsk","Russia",39.69,45.21
"Ust-Ordynskiy","Russia",104.75,52.8
"Ustargardoyn-Evl'","Russia",45.87,43.3
"Ustek","Czech Republic",14.35,50.58
"Uster","Switzerland",8.71,47.36
"Usti nad Labem","Czech Republic",14.02,50.67
"Usti nad Orlici","Czech Republic",16.4,49.97
"Ustikolina","Bosnia and Herzegovina",18.79,43.58
"Ustka","Poland",16.85,54.58
"Ustron","Poland",18.8,49.72
"Ustrzyki Dolne","Poland",22.61,49.43
"Utajarvi","Finland",26.38,64.75
"Utebo","Spain",-1,41.72
"Utena","Lithuania",25.6,55.5
"Utgard","Norway",10.87,59.08
"Uthaug","Norway",9.6,63.72
"Utiel","Spain",-1.2,39.57
"Utkonosivka","Ukraine",28.97,45.5
"Utrecht","Netherlands",5.11,52.1
"Utrera","Spain",-5.78,37.18
"Utsjoki","Finland",27,69.88
"Uttigen","Switzerland",7.57,46.78
"Uttoxeter","UK",-1.85,52.9
"Utzenstorf","Switzerland",7.55,47.13
"Uudekula","Estonia",26.13,59.17
"Uue-Antsla","Estonia",26.55,57.88
"Uuemoisa","Estonia",23.59,58.94
"Uukuniemi","Finland",30.02,61.78
"Uulu","Estonia",24.59,58.28
"Uurainen","Finland",25.45,62.5
"Uuri","Estonia",25.58,59.49
"Uusikarlepyy","Finland",22.53,63.52
"Uusikaupunki","Finland",21.41,60.8
"Uusna","Estonia",25.73,58.39
"Uva","Russia",52.19,56.99
"Uvaly","Czech Republic",14.73,50.08
"Uvarovo","Russia",42.26,51.99
"Uzhhorod","Ukraine",22.3,48.62
"Uzhur","Russia",89.82,55.32
"Uzice","Serbia",19.84,43.87
"Uzlovaya","Russia",38.17,53.98
"Uznach","Switzerland",8.98,47.23
"Uzventis","Lithuania",22.66,55.79
"Uzwil","Switzerland",9.13,47.44
"Uzyn","Ukraine",30.41,49.83
"Vaabina","Estonia",26.61,57.86
"Vaala","Finland",26.83,64.57
"Vaals","Netherlands",6.01,50.77
"Vaana","Estonia",24.4,59.39
"Vaana-Joesuu","Estonia",24.36,59.44
"Vaasa","Finland",21.61,63.1
"Vaatsa","Estonia",25.45,58.89
"Vabalninkas","Lithuania",24.74,55.99
"Vac","Hungary",19.13,47.79
"Vacaresti","Romania",25.48,44.85
"Vacaria","Brazil",-50.94,-28.5
"Vacenovice","Czech Republic",17.18,48.95
"Vaclavovice","Czech Republic",18.15,49.8
"Vacov","Czech Republic",13.73,49.13
"Vacszentlaszlo","Hungary",19.53,47.58
"Vadfoss-Helle","Norway",9.36,58.9
"Vadso","Norway",29.74,70.09
"Vadu Moldovei","Romania",26.37,47.38
"Vadu Pasii","Romania",26.9,45.17
"Vadum","Denmark",9.87,57.12
"Vaekula","Estonia",26.52,59.34
"Vaerlose","Denmark",12.35,55.78
"Vagamo","Norway",9.11,61.88
"Vagari","Estonia",26.24,58.74
"Vage","Norway",5.52,60.05
"Vagos","Portugal",-8.67,40.55
"Vagsvag","Norway",5.05,61.94
"Vagula","Estonia",26.89,57.86
"Vahakulmu","Estonia",26.06,59.25
"Vahakyro","Finland",22.1,63.07
"Vahastu","Estonia",25.26,58.95
"Vahenurme","Estonia",24.4,58.62
"Vahi","Estonia",26.71,58.42
"Vahto","Finland",22.3,60.6
"Vahukula","Estonia",26.08,58.98
"Vaiatu","Estonia",26,59.36
"Vaiatu","Estonia",26.66,58.83
"Vaida","Estonia",24.97,59.29
"Vaidasoo","Estonia",25.01,59.27
"Vaihingen","Germany",8.95,48.94
"Vaike-Kamari","Estonia",25.98,58.62
"Vaike-Maarja","Estonia",26.25,59.13
"Vaike-Rakke","Estonia",26.19,58.34
"Vaike-Rosna","Estonia",27.63,57.98
"Vaimastvere","Estonia",26.29,58.81
"Vaimela","Estonia",27.02,57.89
"Vaires-sur-Marne","France",2.63,48.88
"Vaivara","Estonia",27.76,59.37
"Vaja","Hungary",22.17,48
"Vajangu","Estonia",26.03,59.1
"Vajszlo","Hungary",17.98,45.85
"Vak","Norway",10.85,59.47
"Vakhrusheve","Ukraine",38.8,48.15
"Vaki","Estonia",24.99,58.64
"Vaksdal","Norway",5.75,60.48
"Val","Hungary",18.68,47.37
"Val-de-Reuil","France",1.2,49.28
"Valadares","Portugal",-7.97,41.15
"Valandovo","North Macedonia",22.55,41.35
"Valasska Bystrice","Czech Republic",18.1,49.43
"Valasska Polanka","Czech Republic",18,49.25
"Valasske Klobouky","Czech Republic",18,49.15
"Valasske Mezirici","Czech Republic",17.97,49.48
"Valbom","Portugal",-8.57,41.13
"Valbonne","France",6.99,43.64
"Valcedram","Bulgaria",23.45,43.69
"Valci Dol","Bulgaria",27.55,43.41
"Valdagno","Italy",11.3,45.65
"Valday","Russia",33.25,57.97
"Valdemarpils","Latvia",22.59,57.38
"Valdemorillo","Spain",-4.07,40.5
"Valdemoro","Spain",-3.68,40.19
"Valdepenas","Spain",-3.39,38.76
"Valderice","Italy",12.62,38.04
"Valdes","Spain",-5.32,43.37
"Valdice","Czech Republic",15.42,50.58
"Valdovino","Spain",-8.13,43.6
"Vale","Georgia",42.88,41.62
"Vale","Portugal",-8.47,41.43
"Vale da Amoreira","Portugal",-7.69,39.07
"Valea Calugareasca","Romania",26.15,44.97
"Valea Lunga","Romania",25.56,45.06
"Valea Moldovei","Romania",26.03,47.47
"Valea Ramnicului","Romania",26.67,45.57
"Valea Seaca","Romania",26.67,47.28
"Valea Stanciului","Romania",23.87,43.98
"Valea lui Mihai","Romania",22.13,47.52
"Valega","Portugal",-8.57,40.83
"Valeggio sul Mincio","Italy",10.73,45.36
"Valenca","Brazil",-43.71,-22.25
"Valenca","Brazil",-39.08,-13.36
"Valence","France",4.89,44.94
"Valencia","Spain",-0.39,39.48
"Valenciennes","France",3.52,50.37
"Valencina de la Concepcion","Spain",-6.07,37.42
"Valeni","Romania",28.06,46.6
"Valenii de Munte","Romania",26.04,45.2
"Valentigney","France",6.83,47.46
"Valenton","France",2.45,48.75
"Valenza","Italy",8.63,45.02
"Valenzano","Italy",16.87,41.04
"Valer","Norway",11.83,60.67
"Valestrandfossen","Norway",5.43,60.5
"Valga","Estonia",26.05,57.78
"Valgita","Estonia",25.64,58.47
"Valgjarve","Estonia",26.64,58.08
"Valgma","Estonia",26.62,58.56
"Valgu","Estonia",24.59,58.82
"Valguta","Estonia",26.2,58.18
"Valingu","Estonia",24.48,59.31
"Valinhos","Brazil",-46.99,-22.97
"Valjala","Estonia",22.8,58.41
"Valjevo","Serbia",19.89,44.28
"Valka","Latvia",26,57.78
"Valkeakoski","Finland",24.03,61.27
"Valkeala","Finland",26.8,60.95
"Valkenburg","Netherlands",5.83,50.87
"Valkenswaard","Netherlands",5.45,51.36
"Valkla","Estonia",25.32,59.47
"Valko","Hungary",19.51,47.58
"Valky","Ukraine",35.62,49.83
"Valladolid","Spain",-4.74,41.65
"Vallauris","France",7.04,43.58
"Vallentuna","Sweden",18.08,59.54
"Valletta","Malta",14.52,35.91
"Vallirana","Spain",1.93,41.38
"Vallorbe","Switzerland",6.38,46.72
"Valls","Spain",1.25,41.29
"Valma","Estonia",25.96,58.37
"Valmiera","Latvia",25.42,57.55
"Valmontone","Italy",12.91,41.78
"Valongo","Portugal",-8.49,41.18
"Valongo do Vouga","Portugal",-8.44,40.62
"Valpacos","Portugal",-7.31,41.6
"Valpovo","Croatia",18.42,45.66
"Valreas","France",4.98,44.39
"Valteron","Greece",23.32,41.18
"Valtice","Czech Republic",16.75,48.75
"Valtimo","Finland",28.8,63.67
"Valtu","Estonia",24.84,58.98
"Valu lui Traian","Romania",28.47,44.17
"Valuste","Estonia",25.88,58.3
"Valuyki","Russia",38.1,50.21
"Valvatna","Norway",5.42,59.77
"Valverde del Camino","Spain",-6.76,37.57
"Vama","Romania",25.68,47.57
"Vamberk","Czech Republic",16.3,50.12
"Vamdrup","Denmark",9.28,55.42
"Vammala","Finland",22.91,61.34
"Vamosgyork","Hungary",19.92,47.69
"Vamospercs","Hungary",21.89,47.54
"Vampula","Finland",22.7,61.02
"Vamvakofiton","Greece",23.4,41.18
"Vamvakopoulon","Greece",24,35.5
"Vana-Antsla","Estonia",26.53,57.87
"Vana-Kaiu","Estonia",25.08,58.99
"Vana-Koiola","Estonia",27.05,57.96
"Vana-Kuuste","Estonia",26.78,58.26
"Vana-Roosa","Estonia",26.67,57.67
"Vana-Vigala","Estonia",24.27,58.77
"Vana-Voidu","Estonia",25.65,58.39
"Vanamoisa","Estonia",24.53,59.32
"Vanatori","Romania",22.93,44.24
"Vanatori","Romania",27.53,47.23
"Vanatori","Romania",27.25,45.73
"Vanatori-Neamt","Romania",26.32,47.2
"Vanatorii Mici","Romania",25.56,44.49
"Vandoeuvre-les-Nancy","France",6.17,48.65
"Vandoeuvres","Switzerland",6.2,46.22
"Vandra","Estonia",25.04,58.65
"Vanersborg","Sweden",12.33,58.37
"Vang","Norway",10.33,60.21
"Vangazi","Latvia",24.53,57.11
"Vani","Georgia",42.51,42.1
"Vanino","Russia",140.25,49.08
"Vanju Mare","Romania",22.88,44.44
"Vannes","France",-2.76,47.66
"Vanse","Norway",6.69,58.1
"Vantaa","Finland",25.04,60.29
